时间,城市,确诊人数,疑似病例,死亡人数,治愈人数
2020/02/04 20:27,宝鸡,10,0,0,0
2020/02/04 20:27,延安,7,0,0,0
2020/02/04 20:27,铜川,7,0,0,0
2020/02/04 20:27,渭南,6,0,0,0
2020/02/04 20:27,商洛,5,0,0,0
2020/02/04 20:27,榆林,1,0,0,0
2020/02/04 20:27,韩城,1,0,0,0
2020/02/04 20:27,杨凌,1,0,0,0
2020/02/04 10:23,西安,60,0,0,1
2020/02/04 10:23,安康,17,0,0,0
2020/02/04 10:23,汉中,16,0,0,0
2020/02/04 10:23,咸阳,11,0,0,0
2020/02/04 10:23,宝鸡,10,0,0,0
2020/02/04 10:23,延安,7,0,0,0
2020/02/04 10:23,铜川,7,0,0,0
2020/02/04 10:23,渭南,6,0,0,0
2020/02/04 10:23,商洛,5,0,0,0
2020/02/04 10:23,榆林,1,0,0,0
2020/02/04 10:23,韩城,1,0,0,0
2020/02/04 10:23,杨凌,1,0,0,0
2020/02/04 09:37,西安,55,0,0,1
2020/02/04 09:37,安康,17,0,0,0
2020/02/04 09:37,汉中,15,0,0,0
2020/02/04 09:37,咸阳,9,0,0,0
2020/02/04 09:37,宝鸡,8,0,0,0
2020/02/04 09:37,延安,7,0,0,0
2020/02/04 09:37,铜川,7,0,0,0
2020/02/04 09:37,渭南,6,0,0,0
2020/02/04 09:37,商洛,2,0,0,0
2020/02/04 09:37,榆林,1,0,0,0
2020/02/04 09:37,韩城,1,0,0,0
2020/02/03 10:32,西安,55,0,0,0
2020/02/03 10:32,安康,17,0,0,0
2020/02/03 10:32,汉中,15,0,0,0
2020/02/03 10:32,咸阳,9,0,0,0
2020/02/03 10:32,宝鸡,8,0,0,0
2020/02/03 10:32,延安,7,0,0,0
2020/02/03 10:32,铜川,7,0,0,0
2020/02/03 10:32,渭南,6,0,0,0
2020/02/03 10:32,商洛,2,0,0,0
2020/02/03 10:32,榆林,1,0,0,0
2020/02/03 10:32,韩城,1,0,0,0
2020/02/02 11:19,西安,47,0,0,0
2020/02/02 11:19,安康,16,0,0,0
2020/02/02 11:19,汉中,15,0,0,0
2020/02/02 11:19,咸阳,9,0,0,0
2020/02/02 11:19,延安,7,0,0,0
2020/02/02 11:19,宝鸡,7,0,0,0
2020/02/02 11:19,铜川,6,0,0,0
2020/02/02 11:19,渭南,5,0,0,0
2020/02/02 11:19,商洛,2,0,0,0
2020/02/02 11:19,榆林,1,0,0,0
2020/02/02 11:19,韩城,1,0,0,0
2020/02/01 18:29,西安,39,0,0,0
2020/02/01 18:29,安康,14,0,0,0
2020/02/01 18:29,汉中,13,0,0,0
2020/02/01 18:29,咸阳,8,0,0,0
2020/02/01 18:29,延安,7,0,0,0
2020/02/01 18:29,宝鸡,6,0,0,0
2020/02/01 18:29,铜川,5,0,0,0
2020/02/01 18:29,渭南,5,0,0,0
2020/02/01 18:29,商洛,2,0,0,0
2020/02/01 18:29,榆林,1,0,0,0
2020/02/01 18:29,韩城,1,0,0,0
2020/02/01 16:09,西安,39,0,0,0
2020/02/01 16:09,安康,14,0,0,0
2020/02/01 16:09,汉中,13,0,0,0
2020/02/01 16:09,咸阳,8,0,0,0
2020/02/01 16:09,延安,7,0,0,0
2020/02/01 16:09,宝鸡,6,0,0,0
2020/02/01 16:09,铜川,5,0,0,0
2020/02/01 16:09,渭南,5,0,0,0
2020/02/01 16:09,商洛,2,0,0,0
2020/02/01 16:09,榆林,1,0,0,0
2020/02/01 16:09,韩城,1,0,0,0
2020/02/01 10:53,西安,39,0,0,0
2020/02/01 10:53,安康,14,0,0,0
2020/02/01 10:53,汉中,13,0,0,0
2020/02/01 10:53,咸阳,8,0,0,0
2020/02/01 10:53,延安,7,0,0,0
2020/02/01 10:53,宝鸡,6,0,0,0
2020/02/01 10:53,铜川,5,0,0,0
2020/02/01 10:53,渭南,5,0,0,0
2020/02/01 10:53,商洛,2,0,0,0
2020/02/01 10:53,榆林,1,0,0,0
2020/02/01 10:53,韩城,1,0,0,0
2020/01/31 11:06,西安,32,0,0,0
2020/01/31 11:06,安康,13,0,0,0
2020/01/31 11:06,汉中,11,0,0,0
2020/01/31 11:06,延安,7,0,0,0
2020/01/31 11:06,咸阳,6,0,0,0
2020/01/31 11:06,铜川,5,0,0,0
2020/01/31 11:06,渭南,5,0,0,0
2020/01/31 11:06,宝鸡,4,0,0,0
2020/01/31 11:06,商洛,2,0,0,0
2020/01/31 11:06,榆林,1,0,0,0
2020/01/31 11:06,韩城,1,0,0,0
2020/01/31 11:04,西安,22,0,0,0
2020/01/31 11:04,安康,10,0,0,0
2020/01/31 11:04,汉中,6,0,0,0
2020/01/31 11:04,咸阳,5,0,0,0
2020/01/31 11:04,铜川,5,0,0,0
2020/01/31 11:04,渭南,4,0,0,0
2020/01/31 11:04,宝鸡,4,0,0,0
2020/01/31 11:04,延安,3,0,0,0
2020/01/31 11:04,商洛,2,0,0,0
2020/01/31 11:04,榆林,1,0,0,0
2020/01/31 11:04,韩城,1,0,0,0
2020/01/30 12:19,西安,22,0,0,0
2020/01/30 12:19,安康,10,0,0,0
2020/01/30 12:19,汉中,6,0,0,0
2020/01/30 12:19,咸阳,5,0,0,0
2020/01/30 12:19,铜川,5,0,0,0
2020/01/30 12:19,渭南,4,0,0,0
2020/01/30 12:19,宝鸡,4,0,0,0
2020/01/30 12:19,延安,3,0,0,0
2020/01/30 12:19,商洛,2,0,0,0
2020/01/30 12:19,榆林,1,0,0,0
2020/01/30 12:19,韩城,1,0,0,0
2020/01/30 12:18,西安,22,0,0,0
2020/01/30 12:18,安康,10,0,0,0
2020/01/30 12:18,汉中,6,0,0,0
2020/01/30 12:18,咸阳,5,0,0,0
2020/01/30 12:18,铜川,5,0,0,0
2020/01/30 12:18,渭南,4,0,0,0
2020/01/30 12:18,宝鸡,4,0,0,0
2020/01/30 12:18,延安,3,0,0,0
2020/01/30 12:18,商洛,2,0,0,0
2020/01/30 12:17,西安,18,0,0,0
2020/01/30 12:17,安康,10,0,0,0
2020/01/30 12:17,汉中,6,0,0,0
2020/01/30 12:17,咸阳,5,0,0,0
2020/01/30 12:17,铜川,5,0,0,0
2020/01/30 12:17,宝鸡,4,0,0,0
2020/01/30 12:17,延安,3,0,0,0
2020/01/30 12:17,渭南,3,0,0,0
2020/01/30 12:17,商洛,2,0,0,0
2020/01/29 20:44,西安,18,0,0,0
2020/01/29 20:44,安康,10,0,0,0
2020/01/29 20:44,汉中,6,0,0,0
2020/01/29 20:44,咸阳,5,0,0,0
2020/01/29 20:44,铜川,5,0,0,0
2020/01/29 20:44,宝鸡,4,0,0,0
2020/01/29 20:44,延安,3,0,0,0
2020/01/29 20:44,渭南,3,0,0,0
2020/01/29 20:44,商洛,2,0,0,0
2020/01/29 11:19,西安,18,0,0,0
2020/01/29 11:19,安康,10,0,0,0
2020/01/29 11:19,汉中,6,0,0,0
2020/01/29 11:19,咸阳,5,0,0,0
2020/01/29 11:19,铜川,5,0,0,0
2020/01/29 11:19,宝鸡,4,0,0,0
2020/01/29 11:19,渭南,3,0,0,0
2020/01/29 11:19,延安,2,0,0,0
2020/01/29 11:19,商洛,2,0,0,0
2020/01/28 15:43,西安,15,0,0,0
2020/01/28 15:43,安康,8,0,0,0
2020/01/28 15:43,铜川,5,0,0,0
2020/01/28 15:43,咸阳,4,0,0,0
2020/01/28 15:43,汉中,4,0,0,0
2020/01/28 15:43,渭南,3,0,0,0
2020/01/28 15:43,宝鸡,3,0,0,0
2020/01/28 15:43,延安,2,0,0,0
2020/01/28 15:43,商洛,2,0,0,0
2020/01/27 12:15,西安,12,0,0,0
